time,open,high,low,close,RSI,Histogram,MACD,Signal
2019-12-13T16:00:00Z,144.53,145.12,144.21,144.44,46.12321706823973,0.23062705225638758,-0.6654914002275518,-0.8961184524839394
2019-12-13T20:00:00Z,144.4,144.69,143.86,144.59,47.14678698074304,0.24096416550392497,-0.5949132456040331,-0.8358774111079581
2019-12-14T00:00:00Z,144.67,145,144.2,144.64,47.50480004845453,0.2456229460872008,-0.5288487284989571,-0.774471674586158
2019-12-14T04:00:00Z,144.63,144.71,143.53,143.95,43.15997367447545,0.19869354118405214,-0.5261047481060928,-0.7247982892901449
2019-12-14T08:00:00Z,143.79,143.79,142.22,143.28,39.39243155666543,0.12271326850385222,-0.5714067036603296,-0.6941199721641819
2019-12-14T12:00:00Z,143.04,143.04,141.08,141.44,31.309324269802616,-0.04243886887274395,-0.7471685582551117,-0.7047296893823678
2019-12-14T16:00:00Z,141.56,142.43,141.02,142.05,35.99805630213865,-0.09837465243278465,-0.8276980049233487,-0.729323352490564
2019-12-14T20:00:00Z,142.17,142.2,141.64,141.64,34.303207132107545,-0.1477932964512233,-0.9140649730545931,-0.7662716766033698
2019-12-15T00:00:00Z,141.57,141.57,139.79,140.94,31.57027275345051,-0.20870678837208956,-1.0271551620684818,-0.8184483736963922
2019-12-15T04:00:00Z,140.93,144,140.47,143.2,46.41394472481723,-0.08425587247669941,-0.9237682142922665,-0.8395123418155671
2019-12-15T08:00:00Z,143.2,143.82,142.25,142.6,43.7035017750824,-0.03247254186595394,-0.8801030191480095,-0.8476304772820555
2019-12-15T12:00:00Z,142.6,143.25,141.95,143,45.96882224013169,0.03494126164401001,-0.803953900227043,-0.8388951618710531
2019-12-15T16:00:00Z,143,143.11,142.2,142.6,44.059528302503224,0.05748423052130147,-0.7670398737194262,-0.8245241042407276
2019-12-15T20:00:00Z,142.62,143,141.98,142.33,42.76825144487733,0.05888656797139136,-0.7509158942764884,-0.8098024622478798
2019-12-16T00:00:00Z,142.53,142.53,140.76,141.15,37.584006368781864,-0.01124343411539186,-0.8238567548921196,-0.8126133207767278
2019-12-16T04:00:00Z,140.97,141.6,140.64,140.78,36.10609316986773,-0.07081425646547845,-0.9011311413585759,-0.8303168848930974
2019-12-16T08:00:00Z,140.65,141.21,139.86,140.75,35.98254340401732,-0.09878458286546832,-0.9537976134749329,-0.8550130306094645
2019-12-16T12:00:00Z,140.93,142.01,140.29,140.69,35.71928703383345,-0.10717145974673925,-0.9889773552928887,-0.8818058955461494
2019-12-16T16:00:00Z,140.63,140.93,128.94,131.41,16.099774079989047,-0.6909987508828761,-1.7455543341497446,-1.0545555832668685
2019-12-16T20:00:00Z,131.46,132.73,130.73,132.29,20.55598758265306,-0.954933363895003,-2.248222288135622,-1.2932889242406191
2019-12-17T00:00:00Z,132.33,132.63,130.54,131.61,19.685888319486708,-1.1019086243207266,-2.6706747046415273,-1.5687660803208008
2019-12-17T04:00:00Z,131.76,131.92,130.51,130.65,18.495616195343445,-1.1832288156287958,-3.0478020998567956,-1.8645732842279998
2019-12-17T08:00:00Z,130.93,132.11,130.58,131.91,24.912754699076785,-1.0747627112717408,-3.2080266733176757,-2.133263962045935
2019-12-17T12:00:00Z,132.2,132.29,126.51,127.17,18.888004948822967,-1.2334845872703193,-3.6751196961338337,-2.4416351088635144
2019-12-17T16:00:00Z,127.22,128.34,122.33,122.75,15.19727961630636,-1.528121236744807,-4.351786654794523,-2.8236654180497163
2019-12-17T20:00:00Z,122.64,123.15,119.72,121.78,14.526439588127744,-1.6688474555212318,-4.909724737451256,-3.2408772819300244
2019-12-18T00:00:00Z,121.82,125.51,121.4,123.76,22.086796764774135,-1.5136627479629743,-5.1329557168837425,-3.6192929689207682
2019-12-18T04:00:00Z,124.03,124.17,120.51,121.64,20.04261180951626,-1.439344321393519,-5.418473370662667,-3.9791290492691482
2019-12-18T08:00:00Z,121.56,123.59,121.28,121.64,20.04261180951626,-1.2810332036824539,-5.580420553872216,-4.299387350189762
2019-12-18T12:00:00Z,121.59,128.56,116,127.41,38.12036700268682,-0.7072283707343097,-5.183422813607649,-4.476194442873339
2019-12-18T16:00:00Z,127.65,129.45,125.89,128.91,41.80402242587557,-0.1739694320240428,-4.693656232903393,-4.5196868008793505
2019-12-18T20:00:00Z,129.07,134.81,128.47,132.94,50.35482342820802,0.46777701193124877,-3.93496553596529,-4.402742547896539
2019-12-19T00:00:00Z,133.63,134.1,126.91,129.19,43.89215803434171,0.6463123304608658,-3.5948521348204565,-4.241164465281322
2019-12-19T04:00:00Z,128.28,128.71,127.36,127.36,41.118742622686334,0.6462136110447378,-3.4333974514754004,-4.079611062520138
2019-12-19T08:00:00Z,127.43,128.38,125.6,126.03,39.18103125317088,0.5645916927692225,-3.37387144655861,-3.9384631393278324
2019-12-19T12:00:00Z,125.96,127.74,125.69,127.36,42.11850301094948,0.6046195357272914,-3.182688719668718,-3.7873082553960096
2019-12-19T16:00:00Z,127.12,128.8,126.36,127.69,42.85598661431831,0.6536010525667821,-2.970306939687532,-3.6239079922543143
2019-12-19T20:00:00Z,127.47,128.35,125.89,128.15,43.92845309397868,0.7124334739704046,-2.7333661497913084,-3.445799623761713
2019-12-20T00:00:00Z,128.25,128.62,126.11,126.82,41.503115599171366,0.6584987605338695,-2.6226761730943764,-3.281174933628246
2019-12-20T04:00:00Z,126.86,127.32,125.72,127.31,42.75705729770551,0.6513584347155152,-2.466976890233852,-3.118335324949367
2019-12-20T08:00:00Z,127.05,127.43,126.5,127.18,42.496782203912886,0.6328707029805711,-2.327246946223653,-2.960117649204224
2019-12-20T12:00:00Z,127.15,129.35,126.53,127.23,42.641404299203245,0.6182845336384637,-2.1872619821561443,-2.805546515794608
2019-12-20T16:00:00Z,127.14,128.37,126.83,128.15,45.36424334543453,0.6610205911208977,-1.979270776893486,-2.640291368014384
2019-12-20T20:00:00Z,127.94,128.51,127.76,128.28,45.75608866671633,0.685522261055822,-1.783388541694606,-2.468910802750428
2019-12-21T00:00:00Z,128.4,128.44,127.1,127.42,43.53183429326028,0.6325686210303267,-1.6782000264625196,-2.3107686474928464
2019-12-21T04:00:00Z,127.54,128,126.95,127.15,42.82793155206688,0.5700540804018686,-1.5982010469905106,-2.168255127392379
2019-12-21T08:00:00Z,127.15,127.9,126.62,127.7,44.786481804013945,0.555855283792182,-1.4734360226521517,-2.0292913064443336
2019-12-21T12:00:00Z,127.56,127.77,126.8,127.17,43.24894952936007,0.5024942003298278,-1.4011735560320489,-1.9036677563618767
2019-12-21T16:00:00Z,127.38,127.59,126.83,127.1,43.038792353533424,0.45559506976736097,-1.3341739191526756,-1.7897689889200366
2019-12-21T20:00:00Z,127.13,127.64,126.77,127.11,43.08134337058971,0.41927171579894096,-1.2656793441713603,-1.6849510599703013
2019-12-22T00:00:00Z,127.14,127.5,126.87,127.26,43.7600029574301,0.39946005183354516,-1.1856259951783699,-1.585086047011915
2019-12-22T04:00:00Z,127.27,129.49,126.95,129.35,52.29495970064759,0.5139319729854281,-0.94267108078013,-1.456603053765558
2019-12-22T08:00:00Z,129.44,130.81,128.71,129.09,51.25291499539627,0.5554265716251474,-0.7623198392341237,-1.3177464108592711
2019-12-22T12:00:00Z,129.14,129.9,129.13,129.74,53.734930171375645,0.6058133274587019,-0.5604797515358939,-1.1662930789945958
2019-12-22T16:00:00Z,129.6,132.46,129.45,132.17,61.60544318210064,0.7713468286294389,-0.20210954320779706,-0.973456371837236
2019-12-22T20:00:00Z,132.22,133.05,131.24,132.28,61.92123708801083,0.8505595038449817,0.08974300796899115,-0.7608164958759905
2019-12-23T00:00:00Z,132.44,135.16,132.44,134.12,66.83509569359028,0.9799814595813852,0.46416032860074097,-0.5158211309806442
2019-12-23T04:00:00Z,134.1,134.1,131.06,131.88,57.16396888617302,0.8714794625011821,0.5735281971458335,-0.29795126535534866
2019-12-23T08:00:00Z,131.98,133.61,131.74,132.9,60.002185892814076,0.8255985011948248,0.7340468611381823,-0.09155164005664246
2019-12-23T12:00:00Z,132.94,133.87,132.39,133.48,61.56178193399261,0.7914108696814247,0.8977119470451385,0.10630107736371375
2019-12-23T16:00:00Z,133.06,134.28,128.54,129.2,46.99847272674926,0.45438693126933183,0.6742847414503785,0.2198978101810467
2019-12-23T20:00:00Z,128.95,129.12,126.1,128.11,44.13496049354465,0.147761122213517,0.404599212947943,0.256838090734426
2019-12-24T00:00:00Z,127.72,128.46,127.39,127.74,43.17336784325848,-0.07812595622343083,0.15918064545513744,0.23730660167856826
2019-12-24T04:00:00Z,127.7,128.18,126.79,126.79,40.720212803153885,-0.2784023687219585,-0.11069635922387988,0.16770600949807862
2019-12-24T08:00:00Z,126.84,128.93,126.63,128.55,46.75624428874509,-0.27854728722790223,-0.18047809953679916,0.09806918769110307
2019-12-24T12:00:00Z,128.4,129.69,127,127.67,44.32595671507241,-0.3210898324897988,-0.3032931029211454,0.017796729568653358
2019-12-24T16:00:00Z,127.59,128.32,126.7,127.6,44.12946386605277,-0.33555210193262197,-0.4016433978471241,-0.06609129591450214
2019-12-24T20:00:00Z,127.76,128.16,127.17,127.74,44.657859551623105,-0.3174895619181838,-0.46295324831223184,-0.14546368639404808
2019-12-25T00:00:00Z,127.82,127.82,125,125.62,38.69060632135374,-0.42349226693546926,-0.6748290200633846,-0.25133675312791537
2019-12-25T04:00:00Z,125.65,126.25,124.6,125.78,39.34929653682322,-0.45523032899296856,-0.8203746643691261,-0.36514433537615754
2019-12-25T08:00:00Z,125.54,125.89,123.76,124.38,35.7318476676558,-0.5372749834829167,-1.0367380647298035,-0.49946308124688676
2019-12-25T12:00:00Z,124.34,125.31,123.02,124.28,35.48093812980471,-0.5623623978182879,-1.2024160785197466,-0.6400536807014587
2019-12-25T16:00:00Z,124.53,125.5,123.28,125.3,40.10118105893335,-0.47767747262080107,-1.23715052147746,-0.759473048856659
2019-12-25T20:00:00Z,125.26,125.96,124.82,124.97,39.12500177099085,-0.41369381793131477,-1.2765903212708025,-0.8628965033394878
2019-12-26T00:00:00Z,124.9,125.22,124.19,124.26,37.03606017246487,-0.38934726781076046,-1.3495805881029383,-0.9602333202921779
2019-12-26T04:00:00Z,124.48,124.76,124.09,124.59,38.6749513013463,-0.32386300177323424,-1.3650620725087208,-1.0411990707354866
2019-12-26T08:00:00Z,124.59,125.75,124.59,124.74,39.44649319229956,-0.24677623599762977,-1.3496693657325238,-1.102893129734894
2019-12-26T12:00:00Z,124.85,126.49,124.85,125.91,45.234245908229504,-0.10080179375220322,-1.228895371925148,-1.1280935781729449
2019-12-26T16:00:00Z,126.23,132.03,125.45,128.82,56.397153318599685,0.19197037077538615,-0.8881306147037122,-1.0801009854790984
2019-12-26T20:00:00Z,128.78,129.13,124.23,125.43,44.912310814427094,0.1589160816794839,-0.8814558833797435,-1.0403719650592274
2019-12-27T00:00:00Z,125.39,126.32,125.04,126.05,47.036631763175016,0.1789194742270338,-0.8167226222754351,-0.9956420965024689
2019-12-27T04:00:00Z,126.14,126.14,123.99,124.56,42.76822262289921,0.09606671851047721,-0.8755586983643724,-0.9716254168748496
2019-12-27T08:00:00Z,124.44,124.96,121.82,123.11,39.0540481492249,-0.04457724885201708,-1.027346977939871,-0.9827697290878539
2019-12-27T12:00:00Z,123.18,126.2,122.5,125.81,48.09352116919399,0.05087406651040671,-0.9191771459498455,-0.9700512124602522
2019-12-27T16:00:00Z,125.94,126.7,124.26,125.19,46.39193727628094,0.07731101931899809,-0.8734124383115045,-0.9507234576305026
2019-12-27T20:00:00Z,125.27,126.6,125.04,126.31,49.844163783329364,0.16997176554930338,-0.7382587506938734,-0.9082305162431767
2019-12-28T00:00:00Z,126.06,128.18,125.74,126.72,51.0859680567068,0.2535849317502745,-0.5912493515553336,-0.8448342833056082
2019-12-28T04:00:00Z,126.73,128.26,126.73,126.79,51.307630161710065,0.3048681326807179,-0.4637491174547108,-0.7686172501354287
2019-12-28T08:00:00Z,126.71,127.57,126.66,126.85,51.51046562942336,0.33186615479982673,-0.35378455663564523,-0.685650711435472
2019-12-28T12:00:00Z,126.92,127.98,126.82,127.38,53.35872412238143,0.37146532828836654,-0.22131905107501382,-0.5927843793633804
2019-12-28T16:00:00Z,126.78,129.49,126.78,128.75,57.83294433038483,0.46964699820556505,-0.005725631606424031,-0.4753726298119891
2019-12-28T20:00:00Z,128.85,128.85,127.69,127.73,53.70242094478301,0.4458055595451609,0.08188431961946208,-0.3639212399256988
2019-12-29T00:00:00Z,127.79,127.83,127.32,127.77,53.84164830117198,0.4133628506187822,0.15278232334777897,-0.2605805272710032
2019-12-29T04:00:00Z,127.61,128.65,127.51,128.29,55.706458915176135,0.4069200736161636,0.24806956474920128,-0.15885050886696234
2019-12-29T08:00:00Z,128.34,129.09,127.71,128.92,57.92433519592166,0.42320378111832063,0.37015421753093847,-0.05304956358738218
2019-12-29T12:00:00Z,129.11,132.16,128.79,131.85,66.36070415780665,0.5986944497262381,0.6953184985704155,0.09662404884417737
2019-12-29T16:00:00Z,131.78,134.86,131.78,134.86,72.467964780989,0.8685143137219026,1.1822669409965556,0.31375262727465303
2019-12-29T20:00:00Z,134.77,137.72,132.59,134.25,69.70600241238418,0.9503140239762613,1.5016451572449796,0.5513311332687183
2019-12-30T00:00:00Z,133.95,134.33,133.1,134.24,69.65913137179159,0.9461029088433177,1.7339597693228654,0.7878568604795477
2019-12-30T04:00:00Z,134.07,135.99,134.07,135.31,71.84096041197017,0.9549693452948893,1.9815685420981595,1.0265991968032702
2019-12-30T08:00:00Z,134.92,134.92,132.2,132.86,61.02071756040422,0.7447529995289339,1.9575404462144377,1.2127874466855038
2019-12-30T12:00:00Z,132.97,133.44,129.93,129.99,51.27769196352622,0.3797388368815231,1.6874609927874076,1.3077221559058845
2019-12-30T16:00:00Z,130.55,131.4,130.12,130.69,53.23880644915464,0.16379860531473667,1.5124704125493054,1.3486718072345687
2019-12-30T20:00:00Z,130.75,132.32,130.75,131.05,54.25851141083067,0.030543633617763355,1.386851349256773,1.3563077156390095
2019-12-31T00:00:00Z,130.98,131.37,130.27,130.78,53.31939356633116,-0.08417511658721333,1.251088819904993,1.3352639364922063
2019-12-31T04:00:00Z,130.83,132.4,130.75,131.79,56.36208887305666,-0.09938351401361456,1.2110345439751882,1.3104180579888027
2019-12-31T08:00:00Z,131.79,131.87,131,131.68,55.934469381795004,-0.12267276917463432,1.15707709652051,1.2797498656951443
2019-12-31T12:00:00Z,131.68,133.28,128.67,129.3,47.531695553274794,-0.29439258898329923,0.9117591294660201,1.2061517184493193
2019-12-31T16:00:00Z,129,130,127.8,127.97,43.59077974821423,-0.48246444715894055,0.6030711595006437,1.0855356066595843
2019-12-31T20:00:00Z,127.81,128.85,127.65,128.63,45.984161365124365,-0.542829623547045,0.40699857722577804,0.949828200772823
2020-01-01T00:00:00Z,128.5,130.54,128.17,129.8,50.031631334792166,-0.486202056523094,0.3420756301189556,0.8282776866420496
2020-01-01T04:00:00Z,129.81,130.33,129.55,129.92,50.441795901251595,-0.42511460926370703,0.29688442506241586,0.7219990343261229
2020-01-01T08:00:00Z,129.78,131.73,129.48,130.38,52.06609878006443,-0.34176717251820476,0.2947900686783669,0.6365572411965716
2020-01-01T12:00:00Z,130.44,132,130.44,131.75,56.62574266282737,-0.18998378537713856,0.3990775094751484,0.589061294852287
2020-01-01T16:00:00Z,131.89,132.64,131.23,131.39,55.141405380431245,-0.11323435324479858,0.44751835329628875,0.5607527065410873
2020-01-01T20:00:00Z,131.52,131.89,129.38,130.27,50.689585071092054,-0.13578142302290497,0.39102592776245615,0.5268073507853611
2020-01-02T00:00:00Z,130.15,130.31,128.42,128.5,44.56602946557161,-0.2605556700031909,0.2011127632813725,0.4616684332845634
2020-01-02T04:00:00Z,128.27,129.34,128.27,128.87,46.033674136949344,-0.3056993993311424,0.07954418412063546,0.38524358345177784
2020-01-02T08:00:00Z,128.79,129.78,128.79,129.27,47.64738695725917,-0.2959544733240217,0.015300491796750748,0.31125496512077244
2020-01-02T12:00:00Z,129.1,129.67,128.5,129.36,48.02398114305052,-0.2714261823201851,-0.028027762779458953,0.24339841954072616
2020-01-02T16:00:00Z,129.32,129.32,125.67,127.2,40.495053116080456,-0.3818888864996676,-0.23396268858385838,0.14792619791580924
2020-01-02T20:00:00Z,127.14,127.55,126.6,126.76,39.148649170480674,-0.4605339099789498,-0.427741189557878,0.032792720421071786
2020-01-03T00:00:00Z,126.7,127.22,125.55,126.38,37.97434842376935,-0.5102348157543708,-0.6050007992718918,-0.09476598351752094
2020-01-03T04:00:00Z,126.5,129.86,126.5,128.64,47.970285710310115,-0.3695471448525364,-0.5566999145831915,-0.18715276973065503
2020-01-03T08:00:00Z,128.64,132.93,128.63,132.28,59.33688316299916,-0.027992033949888973,-0.22214281216801623,-0.19415077821812726
2020-01-03T12:00:00Z,132.4,133.87,130.94,132.39,59.62394726245261,0.19634545982093843,0.05128104655804577,-0.14506441326289266
2020-01-03T16:00:00Z,132.47,134.9,131.98,133.2,61.76448168899424,0.3796779335853605,0.329533003718808,-0.050144929866552515
2020-01-03T20:00:00Z,133.28,134.9,132.04,133.89,63.537812786054054,0.519175181522068,0.5988240470360324,0.07964886551396448
2020-01-04T00:00:00Z,134.35,134.44,132.75,133.19,60.4735772795619,0.5339948249306721,0.7471423966773045,0.2131475717466325
2020-01-04T04:00:00Z,133.19,134.09,132.93,133.86,62.3454190926409,0.5561052082400116,0.9082790820466471,0.35217387380663545
2020-01-04T08:00:00Z,133.59,134,132.75,133.53,60.817727658934636,0.516541083169522,0.9978502277685379,0.48130914459901597
2020-01-04T12:00:00Z,133.61,133.61,132.3,133.16,59.07001260975316,0.43666457972637496,1.0271398692569846,0.5904752895306097
2020-01-04T16:00:00Z,133.18,135.69,132.74,133.73,60.93258404345553,0.3947016738832013,1.0838523818846113,0.68915070800141
2020-01-04T20:00:00Z,133.66,134.24,133.52,133.85,61.33153483866867,0.34908448769927825,1.1255063176255078,0.7764218299262295
2020-01-05T00:00:00Z,134.22,136.3,134.22,136.3,68.42178752096856,0.4514677202067038,1.3407564801846092,0.8892887599779055
2020-01-05T04:00:00Z,136.3,137.19,135.63,136,66.80645092282094,0.46472008792153163,1.47018886987982,1.0054687819582884
2020-01-05T08:00:00Z,136.13,136.16,134.66,134.96,61.39517560531503,0.3731279830133847,1.4718787607250192,1.0987507777116345
2020-01-05T12:00:00Z,135.43,137.95,135.17,137.08,67.22335524372289,0.42143618684268214,1.625546011264987,1.204109824422305
2020-01-05T16:00:00Z,137.11,138.23,136.94,137.74,68.80243755510776,0.46076447050760305,1.7800654125568087,1.3193009420492057
2020-01-05T20:00:00Z,137.61,137.91,134.12,134.94,56.39037310968651,0.27054336832637005,1.6574801524571683,1.3869367841307982
2020-01-06T00:00:00Z,135.22,139.56,134.81,139.25,66.42960650658884,0.39954382939106226,1.886366570869626,1.4868227414785637
2020-01-06T04:00:00Z,139.52,139.81,138.57,138.95,65.30272525382443,0.4267536932107292,2.0202648579919753,1.593511164781246
2020-01-06T08:00:00Z,138.71,142.86,138.71,141.63,70.1707909871136,0.5779407768516092,2.3159371358457577,1.7379963589941485
2020-01-06T12:00:00Z,141.28,143.38,139,140.16,64.80039915148947,0.5327483545101277,2.403931802131808,1.8711834476216804
2020-01-06T16:00:00Z,140.38,141.7,140.04,141.36,67.01939655569768,0.5360170449075738,2.5412047537561477,2.005187708848574
2020-01-06T20:00:00Z,141.16,144.41,141.13,144.37,71.8184337381488,0.683777152009617,2.859909148860595,2.176131996850978
2020-01-07T00:00:00Z,144.39,145.2,143.2,143.8,69.74865279412444,0.6843301479513504,3.031544681790166,2.3472145338388155
2020-01-07T04:00:00Z,143.61,143.61,142.28,142.79,66.11280860696743,0.5629480906197104,3.0508996471134537,2.4879515564937433
2020-01-07T08:00:00Z,142.82,143.72,142.5,142.61,65.45791996952536,0.42318814058797694,3.0169367322287144,2.5937485916407375
2020-01-07T12:00:00Z,142.5,142.5,139.09,139.62,55.604728171665144,0.09894356427158346,2.717428046980217,2.6184844827086335
2020-01-07T16:00:00Z,139.05,144.13,138.87,143.36,63.08908728341179,0.10533239983605336,2.7501499825037,2.6448175826676468
2020-01-07T20:00:00Z,143.26,145.12,141.28,143,62.005500504690424,0.05672844371827823,2.7157281373154945,2.658999693597216
2020-01-08T00:00:00Z,142.86,148,142.86,144.54,64.79137425038627,0.09732823651075417,2.7806599892356587,2.6833317527249045
2020-01-08T04:00:00Z,145.04,145.36,142.79,143.62,61.87266191628357,0.034497619000290136,2.7264537764752674,2.6919561574749773
2020-01-08T08:00:00Z,143.36,144.4,142.94,143.65,61.932882118498696,-0.029319337540505863,2.6553069855493447,2.6846263230898506
2020-01-08T12:00:00Z,143.48,143.67,140.18,141.34,54.76071730517088,-0.2396756305949843,2.38503178484612,2.6247074154411045
2020-01-08T16:00:00Z,141.43,141.71,136.42,138.29,47.018424597242685,-0.5775315183398417,1.9027930175163021,2.480324535856144
2020-01-08T20:00:00Z,137.61,141.35,137.01,140.48,52.239915259315694,-0.6418698484855918,1.6779872252491543,2.319857073734746
2020-01-09T00:00:00Z,140.55,141.19,139.43,139.95,50.93171457337532,-0.7035210452259952,1.440455767202252,2.1439768124282472
2020-01-09T04:00:00Z,139.97,140.39,138.74,139.87,50.72522662676393,-0.729934725711733,1.231558405288581,1.961493131000314
2020-01-09T08:00:00Z,140.05,140.05,137.57,138.13,46.326010905686466,-0.8371512179424403,0.9150541085722637,1.752205326514704
2020-01-09T12:00:00Z,138.23,138.9,137.69,138,46.00498877044372,-0.8847384057642491,0.6462823193093925,1.5310207250736416
2020-01-09T16:00:00Z,138,138.33,135.4,137.44,44.572131808360574,-0.9178815994251492,0.3836687257922051,1.3015503252173544
2020-01-09T20:00:00Z,137.58,139.35,136,137.92,46.12114168696259,-0.8717717481905924,0.21183563997911392,1.0836073881697064
2020-01-10T00:00:00Z,137.71,137.97,136.27,136.5,42.350491392088024,-0.8976713954949528,-0.03848185619898459,0.8591895392959682
2020-01-10T04:00:00Z,136.46,136.59,135.18,136.14,41.42582262651006,-0.8976548007815492,-0.26287896168096836,0.6347758391005809
2020-01-10T08:00:00Z,136.6,138.92,135.38,138.12,48.13336164590701,-0.7300160073735785,-0.2777441701163923,0.4522718372571862
2020-01-10T12:00:00Z,138.31,142.94,137.96,142.47,59.190185291660434,-0.31319105237013245,0.060783021794520664,0.3739740741646531
2020-01-10T16:00:00Z,142.68,145.29,140.71,143.59,61.46779642505694,0.032551079900654034,0.41466292404047067,0.38211184413981664
2020-01-10T20:00:00Z,143.86,145,141.66,144.73,63.68917501821285,0.31681766488113483,0.7781339252412351,0.4613162603601003
2020-01-11T00:00:00Z,144.64,145.28,142.92,143.55,59.843458562582946,0.39887177208551594,0.9599059754669952,0.5610342033814792
2020-01-11T04:00:00Z,143.78,143.82,142.03,143.02,58.145199093583315,0.3904539758683446,1.04910167321691,0.6586476973485654
2020-01-11T08:00:00Z,142.71,144,142.36,142.64,56.89844678418134,0.33445414408694585,1.0767153774572478,0.7422612333703019
2020-01-11T12:00:00Z,142.44,143.41,142.11,142.99,57.79605839975097,0.29739102388782457,1.1140000132300827,0.8166089893422581
2020-01-11T16:00:00Z,143.21,148,142.55,146.32,65.21790751883516,0.4636388015253248,1.396157491248914,0.9325186897235893
2020-01-11T20:00:00Z,146,147.45,142.01,142.63,53.905414726753115,0.29954620131184484,1.3069514413633954,1.0074052400515505
2020-01-12T00:00:00Z,142.37,144.32,141.83,143.88,56.648646168619386,0.251581190145842,1.321881727733853,1.070300537588011
2020-01-12T04:00:00Z,143.86,145.74,143.55,144.58,58.15065976512923,0.24324398765157862,1.3743555221524844,1.1311115345009057
2020-01-12T08:00:00Z,144.37,145.18,143.16,143.23,54.24703875362188,0.1288011647685925,1.2921129904616464,1.163311825693054
2020-01-12T12:00:00Z,143.43,145.23,143.17,144.89,57.982168074179164,0.1456502806995812,1.3453746765675305,1.1997243958679493
2020-01-12T16:00:00Z,144.71,145.34,143.53,144.29,56.19640908092839,0.09934749515307173,1.323908764809289,1.2245612696562174
2020-01-12T20:00:00Z,144.29,146.55,144.29,146.28,60.53750556539167,0.1809509059964991,1.4507499021518413,1.2697989961553422
2020-01-13T00:00:00Z,146.69,146.86,142.57,143.51,52.707320314553584,0.03426115365325777,1.3126254382219145,1.2783642845686567
2020-01-13T04:00:00Z,143.13,143.75,142.14,142.73,50.71798045729454,-0.12090954849302604,1.127227348952374,1.2481368974454001
2020-01-13T08:00:00Z,142.52,143.98,142.29,142.73,50.71798045729454,-0.22320828596237563,0.9691265399924305,1.192334825954806
2020-01-13T12:00:00Z,142.62,143.53,142.39,142.63,50.434942720372085,-0.29287826096125724,0.8262369997532346,1.1191152607144919
2020-01-13T16:00:00Z,142.72,143.92,142.51,143.55,53.03186083609813,-0.2726833986602495,0.77826101238918,1.0509444110494295
2020-01-13T20:00:00Z,143.51,144.59,143.51,143.51,52.902079501838735,-0.25786510200438284,0.7286130335439509,0.9864781355483337
2020-01-14T00:00:00Z,143.73,149.42,143.73,149.09,65.56287824914882,0.11204946525322557,1.1265399671148657,1.0144905018616401
2020-01-14T04:00:00Z,149.21,150.91,147.99,149.04,65.39324431038486,0.32559113200552803,1.42147941686855,1.095888284863022
2020-01-14T08:00:00Z,149.15,151.61,149.13,151.39,69.40053714048317,0.5823473922478004,1.8238225251727727,1.2414751329249722
2020-01-14T12:00:00Z,151.34,157.99,150.62,155.66,75.05316445271713,0.9739327620785072,2.4588910855231063,1.484958323444599
2020-01-14T16:00:00Z,155.62,170.86,153.02,165.82,83.06800889354031,1.8031651036895955,3.7389147030565937,1.9357495993669982
2020-01-14T20:00:00Z,165.54,168.04,160.06,165.93,83.13119877124745,2.2177590596114682,4.707948423881334,2.4901893642698654
2020-01-15T00:00:00Z,165.68,171.78,162.56,162.61,74.1380694625307,2.1267826996123187,5.148667738785264,3.021885039172945
2020-01-15T04:00:00Z,162.48,163.36,159.09,161.08,70.36048940581536,1.8330800414982478,5.313235091045755,3.480155049547507
2020-01-15T08:00:00Z,160.78,167.65,160.63,164.15,73.30024550499945,1.7170921391985066,5.62652022354564,3.9094280843471334
2020-01-15T12:00:00Z,163.97,168.69,161.86,162.3,68.86750165263126,1.4006761741355094,5.66027330201652,4.259597127881011
2020-01-15T16:00:00Z,162.26,165.08,160.33,164.37,70.98204825749836,1.2221956478472844,5.787341687690116,4.565146039842832
2020-01-15T20:00:00Z,164.3,167.23,163.61,166.26,72.79868984577182,1.1252538158492813,5.971713309654433,4.846459493805152
2020-01-16T00:00:00Z,166.06,167.28,158.35,159.84,59.23345109349628,0.5516112414009546,5.535973545556345,4.984362304155391
2020-01-16T04:00:00Z,159.17,162.13,159.11,160.69,60.2885382416551,0.1719503508205822,5.199300242681119,5.027349891860537
2020-01-16T08:00:00Z,160.51,163.8,159.34,163.6,63.74775690500612,0.06484835071593231,5.108410330255452,5.04356197953952
2020-01-16T12:00:00Z,163.36,165.38,160,162.65,61.85348797284779,-0.11228853820349638,4.903201306785149,5.015489844988646
2020-01-16T16:00:00Z,161.89,164.11,160.52,163.17,62.51016924402031,-0.22996823610462425,4.728029549857865,4.9579977859624895
2020-01-16T20:00:00Z,163.25,165.64,162.4,164.09,63.70077058949057,-0.2781611446772665,4.610296355115906,4.888457499793173
2020-01-17T00:00:00Z,164.56,167.17,162.01,164.96,64.83798601036978,-0.28283162565522524,4.534917967724141,4.817749593379366
2020-01-17T04:00:00Z,164.91,171.27,164.81,170.89,71.41222901657696,0.06358375154730567,4.897229282813498,4.833645531266193
2020-01-17T08:00:00Z,170.66,174.3,169.46,169.77,68.79595674673601,0.16183382635081767,5.035937814204715,4.874103987853897
2020-01-17T12:00:00Z,169.68,169.76,164.76,168.21,65.21226307375518,0.07093964199408642,4.9627785403465055,4.891838898352419
